list,word,cefr,status,unit
OXFORD5000,exercise,a1,pendiente,
OXFORD5000,exert,c1,pendiente,
OXFORD5000,exhibit,b2,pendiente,
OXFORD5000,exhibition,b1,pendiente,
OXFORD5000,exile,c1,pendiente,
OXFORD5000,exist,a2,pendiente,
OXFORD5000,existence,b2,pendiente,
OXFORD5000,exit,b2,pendiente,
OXFORD5000,exotic,b2,pendiente,
OXFORD5000,expand,b1,pendiente,
OXFORD5000,expansion,b2,pendiente,
OXFORD5000,expect,a2,pendiente,
OXFORD5000,expectation,b2,pendiente,
OXFORD5000,expected,b1,pendiente,
OXFORD5000,expedition,b1,pendiente,
OXFORD5000,expenditure,c1,pendiente,
OXFORD5000,expense,b2,pendiente,
OXFORD5000,expensive,a1,pendiente,
OXFORD5000,experience,a2,pendiente,
OXFORD5000,experienced,b1,pendiente,
OXFORD5000,experiment,a2,pendiente,
OXFORD5000,experimental,c1,pendiente,
OXFORD5000,expert,a2,pendiente,
OXFORD5000,expertise,b2,pendiente,
OXFORD5000,expire,c1,pendiente,
OXFORD5000,explain,a1,pendiente,
OXFORD5000,explanation,a2,pendiente,
OXFORD5000,explicit,c1,pendiente,
OXFORD5000,explicitly,c1,pendiente,
OXFORD5000,explode,b1,pendiente,
OXFORD5000,exploit,b2,pendiente,
OXFORD5000,exploitation,c1,pendiente,
OXFORD5000,exploration,b2,pendiente,
OXFORD5000,explore,b1,pendiente,
OXFORD5000,explosion,b1,pendiente,
OXFORD5000,explosive,c1,pendiente,
OXFORD5000,export,b1,pendiente,
OXFORD5000,expose,b2,pendiente,
OXFORD5000,exposure,b2,pendiente,
OXFORD5000,express,a2,pendiente,
OXFORD5000,expression,a2,pendiente,
OXFORD5000,extend,b2,pendiente,
OXFORD5000,extension,b2,pendiente,
OXFORD5000,extensive,b2,pendiente,
OXFORD5000,extensively,b2,pendiente,
OXFORD5000,extent,b2,pendiente,
OXFORD5000,external,b2,pendiente,
OXFORD5000,extra,a1,pendiente,
OXFORD5000,extract,b2,pendiente,
OXFORD5000,extraordinary,b2,pendiente,
OXFORD5000,extreme,a2,pendiente,
OXFORD5000,extremely,a2,pendiente,
OXFORD5000,extremist,c1,pendiente,
OXFORD5000,eye,a1,pendiente,
OXFORD5000,fabric,b2,pendiente,
OXFORD5000,fabulous,b2,pendiente,
OXFORD5000,face,a1,pendiente,
OXFORD5000,facilitate,c1,pendiente,
OXFORD5000,facility,b2,pendiente,
OXFORD5000,fact,a1,pendiente,
OXFORD5000,faction,c1,pendiente,
OXFORD5000,factor,a2,pendiente,
OXFORD5000,factory,a2,pendiente,
OXFORD5000,faculty,c1,pendiente,
OXFORD5000,fade,c1,pendiente,
OXFORD5000,fail,a2,pendiente,
OXFORD5000,failed,b2,pendiente,
OXFORD5000,failure,b2,pendiente,
OXFORD5000,fair,a2,pendiente,
OXFORD5000,fairly,b1,pendiente,
OXFORD5000,fairness,c1,pendiente,
OXFORD5000,faith,b2,pendiente,
OXFORD5000,fake,b2,pendiente,
OXFORD5000,fall,a2,pendiente,
OXFORD5000,false,a1,pendiente,
OXFORD5000,fame,b2,pendiente,
OXFORD5000,familiar,b1,pendiente,
OXFORD5000,family,a1,hecho,1
OXFORD5000,famous,a1,pendiente,
OXFORD5000,fan,a2,pendiente,
OXFORD5000,fancy,b1,pendiente,
OXFORD5000,fantastic,a1,pendiente,
OXFORD5000,fantasy,b2,pendiente,
OXFORD5000,far,b1,pendiente,
OXFORD5000,fare,b2,pendiente,
OXFORD5000,farm,a1,pendiente,
OXFORD5000,farmer,a1,pendiente,
OXFORD5000,farming,a2,pendiente,
OXFORD5000,fascinating,b1,pendiente,
OXFORD5000,fashion,a2,pendiente,
OXFORD5000,fashionable,b1,pendiente,
OXFORD5000,fast,a1,pendiente,
OXFORD5000,fasten,b1,pendiente,
OXFORD5000,fat,a1,pendiente,
OXFORD5000,fatal,c1,pendiente,
OXFORD5000,fate,c1,pendiente,
OXFORD5000,father,a1,hecho,1
OXFORD5000,fault,b2,pendiente,
OXFORD5000,favour,b1,pendiente,
OXFORD5000,favourable,c1,pendiente,
OXFORD5000,favourite,a1,pendiente,
OXFORD5000,fear,a2,pendiente,
OXFORD5000,feat,c1,pendiente,
OXFORD5000,feather,b2,pendiente,
OXFORD5000,feature,a2,pendiente,
OXFORD5000,february,a1,pendiente,
OXFORD5000,federal,b2,pendiente,
OXFORD5000,fee,b2,pendiente,
OXFORD5000,feed,b2,pendiente,
OXFORD5000,feedback,b2,pendiente,
OXFORD5000,feel,b2,hecho,1
OXFORD5000,feeling,a1,pendiente,
OXFORD5000,fellow,b2,pendiente,
OXFORD5000,female,a2,pendiente,
OXFORD5000,feminist,c1,pendiente,
OXFORD5000,fence,b1,pendiente,
OXFORD5000,festival,a1,pendiente,
OXFORD5000,fever,b2,pendiente,
OXFORD5000,few,a1,pendiente,
OXFORD5000,fibre,c1,pendiente,
OXFORD5000,fiction,a2,pendiente,
OXFORD5000,field,a2,pendiente,
OXFORD5000,fierce,c1,pendiente,
OXFORD5000,fifteen,a1,pendiente,
OXFORD5000,fifth,a1,pendiente,
OXFORD5000,fifty,a1,pendiente,
OXFORD5000,fight,a2,pendiente,
OXFORD5000,fighting,b1,pendiente,
OXFORD5000,figure,a2,pendiente,
OXFORD5000,file,b1,pendiente,
OXFORD5000,fill,a1,pendiente,
OXFORD5000,film,a1,pendiente,
OXFORD5000,film-maker,c1,pendiente,
OXFORD5000,filter,c1,pendiente,
OXFORD5000,final,a1,pendiente,
OXFORD5000,finally,a2,pendiente,
OXFORD5000,finance,b2,pendiente,
OXFORD5000,financial,b1,pendiente,
OXFORD5000,find,a1,hecho,1
OXFORD5000,finding,b2,pendiente,
OXFORD5000,fine,a1,pendiente,
OXFORD5000,finger,a2,pendiente,
OXFORD5000,finish,a2,pendiente,
OXFORD5000,fire,a1,pendiente,
OXFORD5000,firearm,c1,pendiente,
OXFORD5000,firefighter,b2,pendiente,
OXFORD5000,firework,b2,pendiente,
OXFORD5000,firm,b2,pendiente,
OXFORD5000,firmly,b2,pendiente,
OXFORD5000,first,a1,pendiente,
OXFORD5000,firstly,a2,pendiente,
OXFORD5000,fish,a1,pendiente,
OXFORD5000,fishing,a2,pendiente,
OXFORD5000,fit,a2,pendiente,
OXFORD5000,fitness,b1,pendiente,
OXFORD5000,five,a1,pendiente,
OXFORD5000,fix,b2,pendiente,
OXFORD5000,fixed,b1,pendiente,
OXFORD5000,fixture,c1,pendiente,
OXFORD5000,flag,b1,pendiente,
OXFORD5000,flame,b2,pendiente,
OXFORD5000,flash,b2,pendiente,
OXFORD5000,flat,a2,pendiente,
OXFORD5000,flavour,b2,pendiente,
OXFORD5000,flaw,c1,pendiente,
OXFORD5000,flawed,c1,pendiente,
OXFORD5000,flee,c1,pendiente,
OXFORD5000,fleet,c1,pendiente,
OXFORD5000,flesh,c1,pendiente,
OXFORD5000,flexibility,c1,pendiente,
OXFORD5000,flexible,b2,pendiente,
OXFORD5000,flight,a1,pendiente,
OXFORD5000,float,b2,pendiente,
OXFORD5000,flood,b1,pendiente,
OXFORD5000,floor,a1,pendiente,
OXFORD5000,flour,b1,pendiente,
OXFORD5000,flourish,c1,pendiente,
OXFORD5000,flow,b1,pendiente,
OXFORD5000,flower,a1,pendiente,
OXFORD5000,flu,a2,pendiente,
OXFORD5000,fluid,c1,pendiente,
OXFORD5000,fly,a2,pendiente,
OXFORD5000,flying,a2,pendiente,
OXFORD5000,focus,a2,pendiente,
OXFORD5000,fold,b2,pendiente,
OXFORD5000,folding,b2,pendiente,
OXFORD5000,folk,b1,pendiente,
OXFORD5000,follow,a1,hecho,1
OXFORD5000,following,a2,pendiente,
OXFORD5000,fond,b2,pendiente,
OXFORD5000,food,a1,pendiente,
OXFORD5000,fool,b2,pendiente,
OXFORD5000,foot,a1,pendiente,
OXFORD5000,footage,c1,pendiente,
OXFORD5000,football,a1,pendiente,
OXFORD5000,for,a1,pendiente,
OXFORD5000,forbid,b2,pendiente,
OXFORD5000,force,b1,pendiente,
OXFORD5000,forecast,b2,pendiente,
OXFORD5000,foreign,a2,pendiente,
OXFORD5000,foreigner,c1,pendiente,
OXFORD5000,forest,a2,pendiente,
OXFORD5000,forever,b1,pendiente,
OXFORD5000,forge,c1,pendiente,
OXFORD5000,forget,a1,pendiente,
OXFORD5000,forgive,b2,pendiente,
OXFORD5000,fork,a2,pendiente,
OXFORD5000,form,a1,pendiente,
OXFORD5000,formal,a2,pendiente,
OXFORD5000,format,b2,pendiente,
OXFORD5000,formation,b2,pendiente,
OXFORD5000,former,b2,pendiente,
OXFORD5000,formerly,b2,pendiente,
OXFORD5000,formula,c1,pendiente,
OXFORD5000,formulate,c1,pendiente,
OXFORD5000,forth,c1,pendiente,
OXFORD5000,forthcoming,c1,pendiente,
OXFORD5000,fortunate,b2,pendiente,
OXFORD5000,fortunately,a2,pendiente,
OXFORD5000,fortune,b2,pendiente,
OXFORD5000,forty,a1,pendiente,
OXFORD5000,forum,b2,pendiente,
OXFORD5000,forward,b2,pendiente,
OXFORD5000,fossil,b2,pendiente,
OXFORD5000,foster,c1,pendiente,
OXFORD5000,found,b2,pendiente,
OXFORD5000,foundation,b2,pendiente,
OXFORD5000,founder,b2,pendiente,
OXFORD5000,four,a1,pendiente,
OXFORD5000,fourteen,a1,pendiente,
OXFORD5000,fourth,a1,pendiente,
OXFORD5000,fraction,b2,pendiente,
OXFORD5000,fragile,c1,pendiente,
OXFORD5000,fragment,b2,pendiente,
OXFORD5000,frame,b1,pendiente,
OXFORD5000,framework,b2,pendiente,
OXFORD5000,franchise,c1,pendiente,
OXFORD5000,frankly,c1,pendiente,
OXFORD5000,fraud,b2,pendiente,
OXFORD5000,free,a1,pendiente,
OXFORD5000,freedom,b2,pendiente,
OXFORD5000,freely,b2,pendiente,
OXFORD5000,freeze,b1,pendiente,
OXFORD5000,frequency,b2,pendiente,
OXFORD5000,frequent,b2,pendiente,
OXFORD5000,frequently,b1,pendiente,
OXFORD5000,fresh,a2,pendiente,
OXFORD5000,friday,a1,pendiente,
OXFORD5000,fridge,a2,pendiente,
OXFORD5000,friend,a1,hecho,1
OXFORD5000,friendly,a1,pendiente,
OXFORD5000,friendship,b1,pendiente,
OXFORD5000,frighten,b1,pendiente,
OXFORD5000,frightened,b1,pendiente,
OXFORD5000,frightening,b1,pendiente,
OXFORD5000,frog,a2,pendiente,
OXFORD5000,from,a1,pendiente,
OXFORD5000,front,a1,pendiente,
OXFORD5000,frozen,b1,pendiente,
OXFORD5000,fruit,a1,pendiente,
OXFORD5000,frustrated,c1,pendiente,
OXFORD5000,frustrating,c1,pendiente,
OXFORD5000,frustration,c1,pendiente,
OXFORD5000,fry,b1,pendiente,
OXFORD5000,fuel,b1,pendiente,
OXFORD5000,fulfil,b2,pendiente,
OXFORD5000,full,a1,pendiente,
OXFORD5000,full-time,b2,pendiente,
OXFORD5000,fully,b2,pendiente,
OXFORD5000,fun,a2,pendiente,
OXFORD5000,function,b1,pendiente,
OXFORD5000,functional,c1,pendiente,
OXFORD5000,fund,b2,pendiente,
OXFORD5000,fundamental,b2,pendiente,
OXFORD5000,fundamentally,b2,pendiente,
OXFORD5000,funding,b2,pendiente,
OXFORD5000,fundraising,c1,pendiente,
OXFORD5000,funeral,c1,pendiente,
OXFORD5000,funny,a1,pendiente,
OXFORD5000,fur,b1,pendiente,
OXFORD5000,furious,b2,pendiente,
OXFORD5000,furniture,a2,pendiente,
OXFORD5000,further,a2,pendiente,
OXFORD5000,furthermore,b2,pendiente,
OXFORD5000,future,a2,pendiente,
OXFORD5000,gain,b2,pendiente,
OXFORD5000,gallery,a2,pendiente,
OXFORD5000,gallon,c1,pendiente,
OXFORD5000,gambling,c1,pendiente,
OXFORD5000,game,a1,pendiente,
OXFORD5000,gaming,b2,pendiente,
OXFORD5000,gang,b2,pendiente,
OXFORD5000,gap,a2,pendiente,
OXFORD5000,garage,b1,pendiente,
OXFORD5000,garden,a1,pendiente,
OXFORD5000,gas,a2,pendiente,
OXFORD5000,gate,a2,pendiente,
OXFORD5000,gather,b1,pendiente,
OXFORD5000,gathering,c1,pendiente,
OXFORD5000,gay,b2,pendiente,
OXFORD5000,gaze,c1,pendiente,
OXFORD5000,gear,c1,pendiente,
OXFORD5000,gender,b2,pendiente,
OXFORD5000,gene,b2,pendiente,
OXFORD5000,general,a2,pendiente,
OXFORD5000,generally,b1,pendiente,
OXFORD5000,generate,b2,pendiente,
OXFORD5000,generation,b1,pendiente,
OXFORD5000,generic,c1,pendiente,
OXFORD5000,generous,b1,pendiente,
OXFORD5000,genetic,b2,pendiente,
OXFORD5000,genius,b2,pendiente,
OXFORD5000,genocide,c1,pendiente,
OXFORD5000,genre,b2,pendiente,
OXFORD5000,gentle,b1,pendiente,
OXFORD5000,gentleman,b1,pendiente,
OXFORD5000,genuine,b2,pendiente,
OXFORD5000,genuinely,b2,pendiente,
OXFORD5000,geography,a1,pendiente,
OXFORD5000,gesture,b2,pendiente,
OXFORD5000,get,a1,hecho,1
OXFORD5000,ghost,b1,pendiente,
OXFORD5000,giant,b1,pendiente,
OXFORD5000,gift,a2,pendiente,
OXFORD5000,gig,b2,pendiente,
OXFORD5000,girl,a1,pendiente,
OXFORD5000,girlfriend,a1,pendiente,
OXFORD5000,give,a1,hecho,1
OXFORD5000,glad,b1,pendiente,
OXFORD5000,glance,c1,pendiente,
OXFORD5000,glass,a1,pendiente,
OXFORD5000,glimpse,c1,pendiente,
OXFORD5000,global,b1,pendiente,
OXFORD5000,globalization,b2,pendiente,
OXFORD5000,globe,b2,pendiente,
OXFORD5000,glorious,c1,pendiente,
OXFORD5000,glory,c1,pendiente,
OXFORD5000,glove,b1,pendiente,
OXFORD5000,go,b1,hecho,1
OXFORD5000,goal,a2,pendiente,
OXFORD5000,god,a2,pendiente,
OXFORD5000,gold,a2,pendiente,
OXFORD5000,golden,b2,pendiente,
OXFORD5000,golf,a2,pendiente,
OXFORD5000,good,a1,hecho,1
OXFORD5000,goodbye,a1,pendiente,
OXFORD5000,goodness,b2,pendiente,
OXFORD5000,goods,b1,pendiente,
OXFORD5000,gorgeous,b2,pendiente,
OXFORD5000,govern,b2,pendiente,
OXFORD5000,governance,c1,pendiente,
OXFORD5000,government,a2,pendiente,
OXFORD5000,governor,b2,pendiente,
OXFORD5000,grab,b2,pendiente,
OXFORD5000,grace,c1,pendiente,
OXFORD5000,grade,b1,pendiente,
OXFORD5000,gradually,b2,pendiente,
OXFORD5000,graduate,b1,pendiente,
OXFORD5000,grain,b1,pendiente,
OXFORD5000,grand,b2,pendiente,
OXFORD5000,grandfather,a1,hecho,1
OXFORD5000,grandmother,a1,hecho,1
OXFORD5000,grandparent,a1,hecho,1
OXFORD5000,grant,b2,pendiente,
OXFORD5000,graphic,b2,pendiente,
OXFORD5000,graphics,b2,pendiente,
OXFORD5000,grasp,c1,pendiente,
OXFORD5000,grass,a2,pendiente,
OXFORD5000,grateful,b1,pendiente,
OXFORD5000,grave,c1,pendiente,
OXFORD5000,gravity,c1,pendiente,
OXFORD5000,great,a1,hecho,1
OXFORD5000,greatly,b2,pendiente,
OXFORD5000,green,a1,pendiente,
OXFORD5000,greenhouse,b2,pendiente,
OXFORD5000,greet,a2,pendiente,
OXFORD5000,grey,a1,pendiente,
OXFORD5000,grid,c1,pendiente,
OXFORD5000,grief,c1,pendiente,
OXFORD5000,grin,c1,pendiente,
OXFORD5000,grind,c1,pendiente,
OXFORD5000,grip,c1,pendiente,
OXFORD5000,grocery,b2,pendiente,
OXFORD5000,gross,c1,pendiente,
OXFORD5000,ground,a2,pendiente,
OXFORD5000,group,a1,pendiente,
OXFORD5000,grow,a1,pendiente,
OXFORD5000,growth,b1,pendiente,
OXFORD5000,guarantee,b2,pendiente,
OXFORD5000,guard,b1,pendiente,
OXFORD5000,guerrilla,c1,pendiente,
OXFORD5000,guess,a1,pendiente,
OXFORD5000,guest,a2,pendiente,
OXFORD5000,guidance,c1,pendiente,
OXFORD5000,guide,a2,pendiente,
OXFORD5000,guideline,b2,pendiente,
OXFORD5000,guilt,c1,pendiente,
OXFORD5000,guilty,b1,pendiente,
OXFORD5000,guitar,a1,pendiente,
OXFORD5000,gun,a2,pendiente,
OXFORD5000,gut,c1,pendiente,
OXFORD5000,guy,a2,pendiente,
OXFORD5000,gym,a1,pendiente,
OXFORD5000,habit,a2,pendiente,
OXFORD5000,habitat,b2,pendiente,
OXFORD5000,hail,c1,pendiente,
OXFORD5000,hair,a1,pendiente,
OXFORD5000,half,a2,pendiente,
OXFORD5000,halfway,c1,pendiente,
OXFORD5000,hall,a2,pendiente,
OXFORD5000,halt,c1,pendiente,
OXFORD5000,hand,a1,pendiente,
OXFORD5000,handful,c1,pendiente,
OXFORD5000,handle,b2,pendiente,
OXFORD5000,handling,c1,pendiente,
OXFORD5000,handy,c1,pendiente,
OXFORD5000,hang,b1,pendiente,
OXFORD5000,happen,a1,pendiente,
OXFORD5000,happily,a2,pendiente,
OXFORD5000,happiness,b1,pendiente,
OXFORD5000,happy,a1,hecho,1
OXFORD5000,harassment,c1,pendiente,
OXFORD5000,harbour,b2,pendiente,
OXFORD5000,hard,a1,pendiente,
OXFORD5000,hardly,b1,pendiente,
OXFORD5000,hardware,c1,pendiente,
OXFORD5000,harm,b2,pendiente,
OXFORD5000,harmful,b2,pendiente,
OXFORD5000,harmony,c1,pendiente,
OXFORD5000,harsh,c1,pendiente,
OXFORD5000,harvest,c1,pendiente,
OXFORD5000,hat,a1,pendiente,
OXFORD5000,hate,b1,pendiente,
OXFORD5000,hatred,c1,pendiente,
OXFORD5000,haunt,c1,pendiente,
OXFORD5000,have,a1,hecho,1
OXFORD5000,have to,a1,pendiente,
OXFORD5000,hazard,c1,pendiente,
OXFORD5000,he,a1,pendiente,
OXFORD5000,head,a1,pendiente,
OXFORD5000,headache,a2,pendiente,
OXFORD5000,headline,b1,pendiente,
OXFORD5000,headquarters,b2,pendiente,
OXFORD5000,heal,b2,pendiente,
OXFORD5000,health,a1,pendiente,
OXFORD5000,healthcare,b2,pendiente,
OXFORD5000,healthy,a1,pendiente,
OXFORD5000,hear,a1,hecho,1
OXFORD5000,hearing,b2,pendiente,
OXFORD5000,heart,a2,pendiente,
OXFORD5000,heat,a2,pendiente,
OXFORD5000,heating,b1,pendiente,
OXFORD5000,heaven,b2,pendiente,
OXFORD5000,heavily,b1,pendiente,
OXFORD5000,heavy,a2,pendiente,
OXFORD5000,heel,b2,pendiente,
OXFORD5000,height,a2,pendiente,
OXFORD5000,heighten,c1,pendiente,
OXFORD5000,helicopter,b1,pendiente,
OXFORD5000,hell,b2,pendiente,
OXFORD5000,hello,a1,pendiente,
OXFORD5000,helmet,b2,pendiente,
OXFORD5000,help,a1,hecho,1
OXFORD5000,helpful,a2,pendiente,
OXFORD5000,hence,b2,pendiente,
OXFORD5000,her,a1,pendiente,
OXFORD5000,herb,b2,pendiente,
OXFORD5000,here,a1,hecho,1
OXFORD5000,heritage,c1,pendiente,
OXFORD5000,hero,a2,pendiente,
OXFORD5000,hers,a2,pendiente,
OXFORD5000,herself,a2,pendiente,
OXFORD5000,hesitate,b2,pendiente,
OXFORD5000,hey,a1,pendiente,
OXFORD5000,hi,a1,pendiente,
OXFORD5000,hidden,b2,pendiente,
OXFORD5000,hide,a2,pendiente,
OXFORD5000,hierarchy,c1,pendiente,
OXFORD5000,high,a1,hecho,1
OXFORD5000,high-profile,c1,pendiente,
OXFORD5000,highlight,b1,pendiente,
OXFORD5000,highly,b1,pendiente,
OXFORD5000,highway,b2,pendiente,
OXFORD5000,hilarious,b2,pendiente,
OXFORD5000,hill,a2,pendiente,
OXFORD5000,him,a1,pendiente,
OXFORD5000,himself,a2,pendiente,
OXFORD5000,hint,c1,pendiente,
OXFORD5000,hip,b2,pendiente,
OXFORD5000,hire,b2,pendiente,
OXFORD5000,his,a1,pendiente,
OXFORD5000,historian,b2,pendiente,
OXFORD5000,historic,b1,pendiente,
OXFORD5000,historical,b1,pendiente,
OXFORD5000,history,a1,pendiente,
OXFORD5000,hit,a2,pendiente,
OXFORD5000,hobby,a1,pendiente,
OXFORD5000,hockey,a2,pendiente,
OXFORD5000,hold,b2,pendiente,
OXFORD5000,hole,a2,pendiente,
OXFORD5000,holiday,a1,pendiente,
OXFORD5000,hollow,b2,pendiente,
OXFORD5000,holy,b2,pendiente,
OXFORD5000,home,a2,pendiente,
OXFORD5000,homeland,c1,pendiente,
OXFORD5000,homeless,b2,pendiente,
OXFORD5000,homework,a1,pendiente,
OXFORD5000,honest,b1,pendiente,
OXFORD5000,honesty,b2,pendiente,
OXFORD5000,honour,b2,pendiente,
OXFORD5000,hook,b2,pendiente,
OXFORD5000,hope,a2,pendiente,
OXFORD5000,hopeful,c1,pendiente,
OXFORD5000,hopefully,b2,pendiente,
OXFORD5000,horizon,c1,pendiente,
OXFORD5000,horn,c1,pendiente,
OXFORD5000,horrible,b1,pendiente,
OXFORD5000,horror,b1,pendiente,
OXFORD5000,horse,a1,pendiente,
OXFORD5000,hospital,a1,pendiente,
OXFORD5000,host,b1,pendiente,
OXFORD5000,hostage,c1,pendiente,
OXFORD5000,hostile,c1,pendiente,
OXFORD5000,hostility,c1,pendiente,
OXFORD5000,hot,a1,hecho,1
OXFORD5000,hotel,a1,pendiente,
OXFORD5000,hour,a1,pendiente,
OXFORD5000,house,a1,pendiente,
OXFORD5000,household,b2,pendiente,
OXFORD5000,housing,b2,pendiente,
OXFORD5000,how,a1,pendiente,
OXFORD5000,however,a1,pendiente,
OXFORD5000,huge,a2,pendiente,
OXFORD5000,human,a2,pendiente,
OXFORD5000,humanitarian,c1,pendiente,
OXFORD5000,humanity,c1,pendiente,
OXFORD5000,humble,c1,pendiente,
OXFORD5000,humorous,b2,pendiente,
OXFORD5000,humour,b2,pendiente,
OXFORD5000,hundred,a1,pendiente,
OXFORD5000,hunger,b2,pendiente,
OXFORD5000,hungry,a1,pendiente,
OXFORD5000,hunt,b2,pendiente,
OXFORD5000,hunting,b2,pendiente,
OXFORD5000,hurricane,b1,pendiente,
OXFORD5000,hurry,b1,pendiente,
OXFORD5000,hurt,a2,pendiente,
OXFORD5000,husband,a1,hecho,1
OXFORD5000,hydrogen,c1,pendiente,
OXFORD5000,hypothesis,b2,pendiente,
OXFORD5000,i,a1,pendiente,
OXFORD5000,ice,a1,pendiente,
OXFORD5000,ice cream,a1,pendiente,
OXFORD5000,icon,b2,pendiente,
OXFORD5000,id,b2,pendiente,
OXFORD5000,idea,a1,pendiente,
OXFORD5000,ideal,a2,pendiente,
OXFORD5000,identical,b2,pendiente,
OXFORD5000,identification,c1,pendiente,
OXFORD5000,identify,a2,pendiente,
OXFORD5000,identity,b1,pendiente,
OXFORD5000,ideological,c1,pendiente,
OXFORD5000,ideology,c1,pendiente,
OXFORD5000,idiot,c1,pendiente,
OXFORD5000,if,a1,pendiente,
OXFORD5000,ignorance,c1,pendiente,
OXFORD5000,ignore,b1,pendiente,
OXFORD5000,ill,a2,pendiente,
OXFORD5000,illegal,b1,pendiente,
OXFORD5000,illness,a2,pendiente,
OXFORD5000,illusion,b2,pendiente,
OXFORD5000,illustrate,b2,pendiente,
OXFORD5000,illustration,b2,pendiente,
OXFORD5000,image,a2,pendiente,
OXFORD5000,imagery,c1,pendiente,
OXFORD5000,imaginary,b1,pendiente,
OXFORD5000,imagination,b2,pendiente,
OXFORD5000,imagine,a1,pendiente,
OXFORD5000,immediate,b1,pendiente,
OXFORD5000,immediately,a2,pendiente,
OXFORD5000,immense,c1,pendiente,
OXFORD5000,immigrant,b1,pendiente,
OXFORD5000,immigration,b2,pendiente,
OXFORD5000,imminent,c1,pendiente,
OXFORD5000,immune,b2,pendiente,
OXFORD5000,impact,b1,pendiente,
OXFORD5000,impatient,b2,pendiente,
OXFORD5000,implement,b2,pendiente,
OXFORD5000,implementation,c1,pendiente,
OXFORD5000,implication,b2,pendiente,
OXFORD5000,imply,b2,pendiente,
OXFORD5000,import,b1,pendiente,
OXFORD5000,importance,b1,pendiente,
OXFORD5000,important,a1,hecho,1
OXFORD5000,impose,b2,pendiente,
OXFORD5000,impossible,a2,pendiente,
OXFORD5000,impress,b2,pendiente,
OXFORD5000,impressed,b2,pendiente,
OXFORD5000,impression,b1,pendiente,
OXFORD5000,impressive,b1,pendiente,
OXFORD5000,imprison,c1,pendiente,
OXFORD5000,imprisonment,c1,pendiente,
OXFORD5000,improve,a1,pendiente,
OXFORD5000,improvement,b1,pendiente,
OXFORD5000,in,a1,pendiente,
OXFORD5000,inability,c1,pendiente,
OXFORD5000,inadequate,c1,pendiente,
OXFORD5000,inappropriate,c1,pendiente,
OXFORD5000,incentive,b2,pendiente,
OXFORD5000,inch,b2,pendiente,
OXFORD5000,incidence,c1,pendiente,
OXFORD5000,incident,b2,pendiente,
OXFORD5000,inclined,c1,pendiente,
OXFORD5000,include,a1,pendiente,
OXFORD5000,included,a2,pendiente,
OXFORD5000,including,a2,pendiente,
OXFORD5000,inclusion,c1,pendiente,
OXFORD5000,income,b2,pendiente,
OXFORD5000,incorporate,b2,pendiente,
OXFORD5000,incorrect,b2,pendiente,
OXFORD5000,increase,a2,pendiente,
OXFORD5000,increasingly,b2,pendiente,
OXFORD5000,incredible,a2,pendiente,
OXFORD5000,incredibly,b1,pendiente,
OXFORD5000,incur,c1,pendiente,
OXFORD5000,indeed,b1,pendiente,
OXFORD5000,independence,b2,pendiente,
OXFORD5000,independent,a2,pendiente,
OXFORD5000,index,b2,pendiente,
OXFORD5000,indicate,b1,pendiente,
OXFORD5000,indication,b2,pendiente,
OXFORD5000,indicator,c1,pendiente,
OXFORD5000,indictment,c1,pendiente,
OXFORD5000,indigenous,c1,pendiente,
OXFORD5000,indirect,b1,pendiente,
OXFORD5000,individual,a2,pendiente,
OXFORD5000,indoor,b1,pendiente,
OXFORD5000,indoors,b1,pendiente,
OXFORD5000,induce,c1,pendiente,
OXFORD5000,indulge,c1,pendiente,
OXFORD5000,industrial,b2,pendiente,
OXFORD5000,industry,a2,pendiente,
OXFORD5000,inequality,c1,pendiente,
OXFORD5000,inevitable,b2,pendiente,
OXFORD5000,inevitably,b2,pendiente,
OXFORD5000,infamous,c1,pendiente,
OXFORD5000,infant,c1,pendiente,
OXFORD5000,infect,c1,pendiente,
OXFORD5000,infection,b2,pendiente,
OXFORD5000,infer,b2,pendiente,
OXFORD5000,inflation,b2,pendiente,
OXFORD5000,inflict,c1,pendiente,
OXFORD5000,influence,b1,pendiente,
OXFORD5000,influential,c1,pendiente,
OXFORD5000,info,b2,pendiente,
OXFORD5000,inform,b2,pendiente,
OXFORD5000,informal,a2,pendiente,
OXFORD5000,information,a1,pendiente,
OXFORD5000,infrastructure,b2,pendiente,
OXFORD5000,ingredient,b1,pendiente,
OXFORD5000,inhabitant,b2,pendiente,
OXFORD5000,inherent,c1,pendiente,
OXFORD5000,inherit,b2,pendiente,
OXFORD5000,inhibit,c1,pendiente,
OXFORD5000,initial,b2,pendiente,
OXFORD5000,initially,b2,pendiente,
OXFORD5000,initiate,c1,pendiente,
OXFORD5000,initiative,b2,pendiente,
OXFORD5000,inject,c1,pendiente,
OXFORD5000,injection,c1,pendiente,
OXFORD5000,injure,b1,pendiente,
OXFORD5000,injured,b1,pendiente,
OXFORD5000,injury,a2,pendiente,
OXFORD5000,injustice,c1,pendiente,
OXFORD5000,ink,b2,pendiente,
OXFORD5000,inmate,c1,pendiente,
OXFORD5000,inner,b2,pendiente,
OXFORD5000,innocent,b1,pendiente,
OXFORD5000,innovation,b2,pendiente,
OXFORD5000,innovative,b2,pendiente,
OXFORD5000,input,b2,pendiente,
OXFORD5000,inquiry,b2,pendiente,
OXFORD5000,insect,a2,pendiente,
OXFORD5000,insert,b2,pendiente,
